id_barang,berat,nilai_barang
BRG02515,7.24,337851
BRG02516,2.66,268125
BRG02517,15.41,480627
BRG02518,9.04,103090
BRG02519,11.02,430578
BRG02520,2.35,17356
BRG02521,1.4,88050
BRG02522,19.38,295948
BRG02523,4.59,435557
BRG02524,3.99,208825
BRG02525,16.73,76432
BRG02526,2.18,430152
BRG02527,8.92,21125
BRG02528,10.35,138668
BRG02529,14.98,429530
BRG02530,1.83,17240
BRG02531,9.36,180762
BRG02532,9.3,314071
BRG02533,9.5,463577
BRG02534,17.47,459937
BRG02535,10.04,93696
BRG02536,0.7,19053
BRG02537,4.9,345258
BRG02538,0.57,335622
BRG02539,6.0,345919
BRG02540,0.41,323155
BRG02541,14.7,433670
BRG02542,1.83,232857
BRG02543,18.12,162370
BRG02544,7.9,215352
BRG02545,19.09,68115
BRG02546,7.97,68441
BRG02547,3.67,85628
BRG02548,9.09,97371
BRG02549,4.92,72216
BRG02550,6.46,252082
BRG02551,4.46,423287
BRG02552,7.75,240202
BRG02553,16.44,355678
BRG02554,16.6,89507
BRG02555,14.59,80593
BRG02556,6.51,387338
BRG02557,18.12,323448
BRG02558,0.77,277510
BRG02559,8.79,321539
BRG02560,2.38,142270
BRG02561,5.53,110464
BRG02562,11.36,489965
BRG02563,4.37,66372
BRG02564,4.08,71908
BRG02565,3.13,167124
BRG02566,6.21,37375
BRG02567,12.61,346485
BRG02568,11.48,416816
BRG02569,0.12,271728
BRG02570,3.53,487120
BRG02571,12.95,232514
BRG02572,11.45,3547
BRG02573,13.1,453277
BRG02574,15.63,331468
BRG02575,14.73,125724
BRG02576,18.38,458409
BRG02577,4.94,289168
BRG02578,14.39,205172
BRG02579,6.65,160447
BRG02580,12.86,266362
BRG02581,18.09,95137
BRG02582,19.63,145832
BRG02583,10.73,282397
BRG02584,14.81,258971
BRG02585,10.29,50857
BRG02586,15.33,430586
BRG02587,0.83,273181
BRG02588,1.54,378091
BRG02589,11.35,201656
BRG02590,1.57,303330
BRG02591,5.24,324993
BRG02592,13.29,382974
BRG02593,9.51,400774
BRG02594,2.36,460170
BRG02595,7.03,248176
BRG02596,16.76,293679
BRG02597,4.03,324815
BRG02598,14.71,309782
BRG02599,16.19,188418
BRG02600,19.07,154494
BRG02601,4.08,476100
BRG02602,6.14,87616
BRG02603,7.03,36773
BRG02604,18.13,21858
BRG02605,4.56,41229
BRG02606,8.38,14774
BRG02607,10.69,47252
BRG02608,15.7,191859
BRG02609,4.9,64471
BRG02610,2.21,438365
BRG02611,1.61,183330
BRG02612,17.73,494538
BRG02613,1.55,144877
BRG02614,14.04,127457
BRG02615,17.38,455367
BRG02616,17.75,132367
BRG02617,9.1,456607
BRG02618,6.11,86872
BRG02619,7.33,455273
BRG02620,6.46,241918
BRG02621,6.13,320762
BRG02622,9.85,373727
BRG02623,3.69,177251
BRG02624,5.57,128686
BRG02625,10.56,25325
BRG02626,18.62,188263
BRG02627,1.11,399844
BRG02628,0.65,248136
BRG02629,2.18,414158
BRG02630,6.47,283678
BRG02631,3.46,475831
BRG02632,6.89,232459
BRG02633,0.94,233624
BRG02634,1.67,398827
BRG02635,14.76,264686
BRG02636,1.95,263250
BRG02637,5.7,123487
BRG02638,19.07,378217
BRG02639,6.67,180987
BRG02640,18.06,292346
BRG02641,15.64,98556
BRG02642,2.31,212150
BRG02643,6.35,264377
BRG02644,11.68,252876
BRG02645,12.23,305689
BRG02646,3.75,160491
BRG02647,1.13,188722
BRG02648,0.1,52632
BRG02649,6.22,171652
BRG02650,10.34,280593
BRG02651,0.55,331440
BRG02652,6.71,399604
BRG02653,12.81,99383
BRG02654,4.59,279364
BRG02655,0.68,137476
BRG02656,16.87,402365
BRG02657,15.41,498337
BRG02658,1.95,229161
BRG02659,11.97,207027
BRG02660,7.18,349710
BRG02661,18.16,462123
BRG02662,17.3,396501
BRG02663,12.8,336168
BRG02664,0.68,357171
BRG02665,3.94,227732
BRG02666,17.66,208463
BRG02667,12.94,458887
BRG02668,5.25,167544
BRG02669,17.61,404382
BRG02670,17.38,317767
BRG02671,18.43,246754
BRG02672,1.08,232721
BRG02673,19.64,395840
BRG02674,7.81,85808
BRG02675,14.26,373765
BRG02676,15.67,77941
BRG02677,13.8,447731
BRG02678,15.83,317960
BRG02679,6.23,293127
BRG02680,14.41,387437
BRG02681,15.35,156644
BRG02682,13.37,81036
BRG02683,9.88,466712
BRG02684,11.86,296347
BRG02685,13.92,90753
BRG02686,16.95,239694
BRG02687,2.54,410996
BRG02688,2.29,200030
BRG02689,1.29,193073
BRG02690,6.5,490482
BRG02691,15.75,131602
BRG02692,16.17,218486
BRG02693,15.51,233963
BRG02694,13.63,151485
BRG02695,10.74,101701
BRG02696,15.01,321597
BRG02697,13.58,226887
BRG02698,0.63,356167
BRG02699,13.08,400273
BRG02700,1.02,485431
BRG02701,19.7,359267
BRG02702,15.34,486088
BRG02703,2.84,66947
BRG02704,7.98,404214
BRG02705,1.09,27392
BRG02706,15.57,228022
BRG02707,13.85,350320
BRG02708,15.46,64675
BRG02709,9.14,63780
BRG02710,0.85,336257
BRG02711,3.69,285917
BRG02712,14.93,401884
BRG02713,6.47,312417
BRG02714,8.9,133086
BRG02715,17.22,111602
BRG02716,13.02,171204
BRG02717,15.87,450924
BRG02718,8.11,141463
BRG02719,2.93,97730
BRG02720,4.62,20671
BRG02721,15.9,179166
BRG02722,9.42,66411
BRG02723,14.28,470241
BRG02724,0.25,284043
BRG02725,10.36,27881
BRG02726,15.62,478316
BRG02727,2.81,332601
BRG02728,3.08,186727
BRG02729,18.42,238872
BRG02730,13.33,334891
BRG02731,5.23,497917
BRG02732,10.37,85385
BRG02733,19.92,84423
BRG02734,17.31,11831
BRG02735,18.33,8870
BRG02736,11.16,48285
BRG02737,9.48,324912
BRG02738,13.71,355061
BRG02739,19.7,79783
BRG02740,5.81,54400
BRG02741,8.94,141382
BRG02742,5.9,217363
BRG02743,9.9,57420
BRG02744,2.65,353233
BRG02745,15.44,391256
BRG02746,10.66,474138
BRG02747,10.78,270098
BRG02748,18.84,214782
BRG02749,2.9,367992
BRG02750,12.89,396575
BRG02751,2.63,26326
BRG02752,1.04,38446
BRG02753,14.94,7293
BRG02754,7.37,27279
BRG02755,16.07,292541
BRG02756,3.8,213996
BRG02757,9.98,155550
BRG02758,5.06,110738
BRG02759,1.76,458669
BRG02760,5.33,272500
BRG02761,19.94,23421
BRG02762,16.09,336841
BRG02763,13.65,277487
BRG02764,13.82,464600
BRG02765,13.59,329375
BRG02766,12.63,246862
BRG02767,6.22,431375
BRG02768,0.64,16400
BRG02769,1.0,314865
BRG02770,10.42,226449
BRG02771,4.94,457220
BRG02772,12.49,423544
BRG02773,12.54,259201
BRG02774,6.06,426799
BRG02775,2.63,329671
BRG02776,3.65,303729
BRG02777,18.14,72090
BRG02778,3.3,269529
BRG02779,4.39,197473
BRG02780,8.61,333956
BRG02781,13.79,373881
BRG02782,6.36,270073
BRG02783,19.8,389581
BRG02784,0.27,498033
BRG02785,3.69,64926
BRG02786,11.9,109788
BRG02787,2.39,375663
BRG02788,6.22,337430
BRG02789,1.5,357233
BRG02790,6.2,357604
BRG02791,2.59,383283
BRG02792,17.12,19954
BRG02793,19.16,451876
BRG02794,9.93,382966
BRG02795,2.23,371213
BRG02796,5.84,227644
BRG02797,18.49,98746
BRG02798,5.92,59929
BRG02799,1.37,424915
BRG02800,2.84,210582
BRG02801,2.87,398277
BRG02802,17.23,214379
BRG02803,17.76,92636
BRG02804,19.9,129192
BRG02805,6.94,334304
BRG02806,17.39,296538
BRG02807,4.22,214209
BRG02808,14.19,484500
BRG02809,15.18,217161
BRG02810,2.8,103043
BRG02811,0.45,411677
BRG02812,0.59,257618
BRG02813,15.74,201148
BRG02814,6.01,212228
BRG02815,14.49,294697
BRG02816,2.31,33072
BRG02817,15.84,137692
BRG02818,9.39,345028
BRG02819,14.26,285383
BRG02820,3.64,180649
BRG02821,7.72,498945
BRG02822,13.7,204625
BRG02823,6.57,401201
BRG02824,15.48,488798
BRG02825,12.36,311956
BRG02826,5.99,326835
BRG02827,10.15,256272
BRG02828,6.35,169711
BRG02829,16.85,307961
BRG02830,19.6,380435
BRG02831,15.87,323754
BRG02832,4.0,56416
BRG02833,10.87,272757
BRG02834,18.52,332458
BRG02835,14.43,193010
BRG02836,18.12,178974
BRG02837,4.88,277745
BRG02838,16.5,396282
BRG02839,13.22,358110
BRG02840,7.89,148309
BRG02841,7.85,323697
BRG02842,16.84,343480
BRG02843,6.35,325100
BRG02844,2.17,148238
BRG02845,17.09,428892
BRG02846,1.27,489266
BRG02847,15.56,417360
BRG02848,6.78,146153
BRG02849,9.44,330872
BRG02850,1.67,153748
BRG02851,18.97,201426
BRG02852,3.31,121759
BRG02853,0.38,196916
BRG02854,2.73,138095
BRG02855,7.66,114871
BRG02856,16.84,60164
BRG02857,8.46,282746
BRG02858,6.97,318703
BRG02859,19.6,377357
BRG02860,13.73,30650
BRG02861,15.81,448444
BRG02862,12.94,384354
BRG02863,1.71,98890
BRG02864,4.85,483845
BRG02865,3.87,148756
BRG02866,8.61,42829
BRG02867,5.06,202936
BRG02868,12.2,291943
BRG02869,6.19,380738
BRG02870,6.92,245472
BRG02871,11.03,414870
BRG02872,16.18,252308
BRG02873,14.48,268467
BRG02874,15.52,345499
BRG02875,10.21,252982
BRG02876,15.31,486849
BRG02877,11.9,211969
BRG02878,16.83,85378
BRG02879,12.35,163559
BRG02880,7.6,360447
BRG02881,13.38,276322
BRG02882,4.75,76528
BRG02883,12.01,341508
BRG02884,11.63,265231
BRG02885,13.87,255918
BRG02886,18.34,465563
BRG02887,17.69,412518
BRG02888,0.33,482978
BRG02889,5.7,499576
BRG02890,8.11,419462
BRG02891,17.84,395189
BRG02892,2.55,95015
BRG02893,9.91,453199
BRG02894,2.12,299425
BRG02895,19.69,60152
BRG02896,0.74,205433
BRG02897,5.1,276450
BRG02898,17.56,116177
BRG02899,3.13,410565
BRG02900,4.63,265346
BRG02901,6.98,361023
BRG02902,3.59,178337
BRG02903,5.86,201401
BRG02904,12.41,99670
BRG02905,9.1,14285
BRG02906,10.33,209801
BRG02907,14.72,351183
BRG02908,6.51,480238
BRG02909,17.73,204293
BRG02910,13.86,458065
BRG02911,6.66,113271
BRG02912,12.04,266749
BRG02913,1.61,27286
BRG02914,2.38,402248
BRG02915,6.14,212158
BRG02916,7.21,319942
BRG02917,8.99,357302
BRG02918,13.2,361766
BRG02919,4.74,21015
BRG02920,2.06,405316
BRG02921,2.23,484693
BRG02922,10.04,310229
BRG02923,17.06,120882
BRG02924,0.39,289115
BRG02925,8.8,123198
BRG02926,4.21,210272
BRG02927,18.3,486690
BRG02928,10.62,442671
BRG02929,1.88,35897
BRG02930,9.6,162125
BRG02931,15.26,425033
BRG02932,7.87,259140
BRG02933,10.91,153003
BRG02934,7.18,371287
BRG02935,0.62,481596
BRG02936,15.48,24953
BRG02937,17.53,118628
BRG02938,7.44,450068
BRG02939,17.2,377640
BRG02940,10.51,372000
BRG02941,4.58,343143
BRG02942,0.57,423063
BRG02943,5.71,456283
BRG02944,18.15,138354
BRG02945,8.99,310196
BRG02946,3.31,173592
BRG02947,11.87,383839
BRG02948,17.91,486961
BRG02949,12.87,385001
BRG02950,17.31,15045
BRG02951,10.68,467039
BRG02952,8.62,258515
BRG02953,19.33,70685
BRG02954,2.75,331355
BRG02955,0.43,284726
BRG02956,8.67,392475
BRG02957,3.83,224702
BRG02958,14.91,203984
BRG02959,11.85,345194
BRG02960,13.86,437765
BRG02961,7.1,371082
BRG02962,18.09,395830
BRG02963,15.62,392687
BRG02964,18.63,371416
BRG02965,15.18,127627
BRG02966,17.75,247731
BRG02967,18.18,16946
BRG02968,4.28,59900
BRG02969,19.19,6703
BRG02970,5.11,438206
BRG02971,4.05,38192
BRG02972,8.37,424857
BRG02973,12.62,494420
BRG02974,11.61,336522
BRG02975,17.74,340517
BRG02976,10.9,484772
BRG02977,19.37,135782
BRG02978,19.16,69137
BRG02979,6.29,45399
BRG02980,4.16,232396
BRG02981,16.54,363742
BRG02982,9.14,212816
BRG02983,2.2,286793
BRG02984,14.67,9565
BRG02985,5.82,49397
BRG02986,0.68,269139
BRG02987,16.9,439584
BRG02988,14.21,421015
BRG02989,1.92,305097
BRG02990,12.55,312341
BRG02991,15.15,337877
BRG02992,3.05,327520
BRG02993,3.82,311352
BRG02994,11.08,37056
BRG02995,4.74,475925
BRG02996,0.29,1347
BRG02997,13.47,99896
BRG02998,4.47,460801
BRG02999,4.33,429366
BRG03000,14.45,338731
BRG03001,7.08,210968
BRG03002,17.96,87823
BRG03003,9.99,2422
BRG03004,1.12,334717
BRG03005,17.32,290133
BRG03006,5.94,110405
BRG03007,19.83,127243
BRG03008,5.67,204940
BRG03009,11.15,461743
BRG03010,3.33,162564
BRG03011,19.65,368263
BRG03012,18.17,474375
BRG03013,8.4,459300
BRG03014,1.08,219926
BRG03015,17.57,196368
BRG03016,9.17,326078
BRG03017,14.16,10443
BRG03018,12.93,14634
BRG03019,7.76,47485
BRG03020,12.68,446734
BRG03021,1.28,43749
BRG03022,9.02,22375
BRG03023,1.68,444828
BRG03024,4.07,47851
BRG03025,15.98,357988
BRG03026,7.24,470200
BRG03027,13.48,381345
BRG03028,18.3,43914
BRG03029,9.6,229012
BRG03030,18.45,359051
BRG03031,11.76,17425
BRG03032,5.08,78354
BRG03033,7.59,419166
BRG03034,3.25,440641
BRG03035,6.43,423892
BRG03036,13.7,52262
BRG03037,16.47,118014
BRG03038,9.68,436927
BRG03039,13.17,99505
BRG03040,11.28,98022
BRG03041,6.73,372040
BRG03042,17.92,201140
BRG03043,16.54,72387
BRG03044,0.57,201223
BRG03045,15.3,153900
BRG03046,12.3,158834
BRG03047,7.29,380358
BRG03048,3.82,90322
BRG03049,14.14,150654
BRG03050,6.75,308985
BRG03051,9.93,169816
BRG03052,5.23,59013
BRG03053,6.61,218397
BRG03054,7.5,196135
BRG03055,9.95,476382
BRG03056,17.11,357383
BRG03057,9.98,410521
BRG03058,0.25,348816
BRG03059,6.63,290900
BRG03060,6.22,271611
BRG03061,11.8,130008
BRG03062,8.59,363925
BRG03063,18.68,339394
BRG03064,15.56,368266
BRG03065,12.8,452391
BRG03066,1.95,462502
BRG03067,6.86,119048
BRG03068,5.99,245342
BRG03069,11.41,160773
BRG03070,6.62,415611
BRG03071,13.2,302324
BRG03072,13.2,197379
BRG03073,14.69,497685
BRG03074,2.31,252940
BRG03075,7.81,433737
BRG03076,16.83,378213
BRG03077,8.8,43761
BRG03078,7.6,330310
BRG03079,5.7,492031
BRG03080,2.97,460654
BRG03081,0.91,455548
BRG03082,7.12,232979
BRG03083,5.46,383750
BRG03084,18.15,385323
BRG03085,9.88,270517
BRG03086,9.36,266250
BRG03087,18.12,282661
BRG03088,16.67,214655
BRG03089,3.22,493279
BRG03090,3.15,349376
BRG03091,19.22,268242
BRG03092,3.62,383707
BRG03093,1.53,76218
BRG03094,13.23,357986
BRG03095,13.45,283554
BRG03096,16.41,229913
BRG03097,7.37,12758
BRG03098,1.22,266384
BRG03099,15.72,408119
BRG03100,7.05,212207
BRG03101,1.82,50722
BRG03102,11.65,157189
BRG03103,9.69,469469
BRG03104,16.96,96691
BRG03105,3.91,6361
BRG03106,16.72,146199
BRG03107,18.35,80686
BRG03108,4.12,56329
BRG03109,18.75,406633
BRG03110,10.67,264442
BRG03111,12.27,332942
BRG03112,4.28,213907
BRG03113,12.21,381305
BRG03114,3.91,153580
BRG03115,14.61,72763
BRG03116,17.09,165759
BRG03117,19.17,85647
BRG03118,1.81,297748
BRG03119,2.74,136473
BRG03120,14.75,137644
BRG03121,13.72,408505
BRG03122,18.27,299940
BRG03123,1.43,143824
BRG03124,6.68,159938
BRG03125,0.81,60082
BRG03126,18.36,170462
BRG03127,19.87,407151
BRG03128,15.68,200408
BRG03129,5.04,390611
BRG03130,18.78,210386
BRG03131,15.75,341002
BRG03132,6.68,423121
BRG03133,9.12,41791
BRG03134,6.15,12205
BRG03135,7.21,415905
BRG03136,6.4,215158
BRG03137,8.52,36284
BRG03138,16.96,5514
BRG03139,19.25,50435
BRG03140,1.74,482505
BRG03141,17.4,356110
BRG03142,6.07,58213
BRG03143,0.65,490391
BRG03144,11.09,276463
BRG03145,3.54,187129
BRG03146,0.27,191798
BRG03147,7.18,458572
BRG03148,14.37,183997
BRG03149,9.09,247202
BRG03150,8.81,40756
BRG03151,1.9,14962
BRG03152,4.89,279676
BRG03153,8.95,85196
BRG03154,14.38,77704
BRG03155,3.85,415906
BRG03156,19.86,136455
BRG03157,1.73,323241
BRG03158,2.43,11074
BRG03159,5.07,281536
BRG03160,12.56,405556
BRG03161,16.54,161893
BRG03162,9.5,132858
BRG03163,14.56,94360
BRG03164,18.0,234399
BRG03165,17.27,427994
BRG03166,4.04,303902
BRG03167,5.73,27838
BRG03168,6.89,6066
BRG03169,1.87,332280
BRG03170,13.86,195273
BRG03171,7.03,18607
BRG03172,15.59,330474
BRG03173,18.59,237260
BRG03174,18.19,141317
BRG03175,19.5,458999
BRG03176,17.24,82263
BRG03177,10.48,47161
BRG03178,15.08,74543
BRG03179,18.61,269608
BRG03180,14.47,224908
BRG03181,17.52,102984
BRG03182,12.71,466420
BRG03183,12.76,32742
BRG03184,17.44,431879
BRG03185,16.69,274450
BRG03186,6.98,465162
BRG03187,15.4,36572
BRG03188,19.22,281729
BRG03189,7.49,284770
BRG03190,7.66,189026
BRG03191,19.76,357350
BRG03192,1.28,274644
BRG03193,5.84,408675
BRG03194,2.87,85907
BRG03195,12.19,271701
BRG03196,8.23,339407
BRG03197,16.77,473007
BRG03198,10.94,218172
BRG03199,18.76,102744
BRG03200,17.56,237971
BRG03201,2.69,118907
BRG03202,14.28,15652
BRG03203,14.39,256324
BRG03204,18.76,487653
BRG03205,9.15,386797
BRG03206,10.97,142289
BRG03207,18.3,261980
BRG03208,14.15,435327
BRG03209,2.69,252925
BRG03210,17.92,455171
BRG03211,10.76,206110
BRG03212,15.11,299588
BRG03213,2.32,86274
BRG03214,8.39,435391
BRG03215,15.73,487821
BRG03216,5.62,217651
BRG03217,5.26,304922
BRG03218,2.66,166198
BRG03219,0.89,157689
BRG03220,15.34,69164
BRG03221,6.63,76791
BRG03222,5.9,358353
BRG03223,2.16,228429
BRG03224,12.65,160039
BRG03225,13.96,389721
BRG03226,12.15,215540
BRG03227,9.7,449230
BRG03228,4.64,277899
BRG03229,1.72,69373
BRG03230,13.5,45959
BRG03231,13.07,112036
BRG03232,7.08,68216
BRG03233,7.07,352055
BRG03234,12.97,168756
BRG03235,2.92,263562
BRG03236,4.79,239559
BRG03237,15.76,4260
BRG03238,7.9,76789
BRG03239,11.42,497114
BRG03240,14.06,62770
BRG03241,12.16,54279
BRG03242,15.29,359019
BRG03243,11.24,153342
BRG03244,3.66,12502
BRG03245,11.94,261165
BRG03246,17.16,171163
BRG03247,12.24,485797
BRG03248,12.94,231888
BRG03249,16.19,370359
BRG03250,7.77,381081
BRG03251,10.39,360332
BRG03252,17.31,302067
BRG03253,13.7,123143
BRG03254,3.5,135370
BRG03255,19.11,261264
BRG03256,5.71,251902
BRG03257,4.4,51462
BRG03258,18.68,118784
BRG03259,3.7,300680
BRG03260,3.51,443397
BRG03261,8.11,355141
BRG03262,4.34,44734
BRG03263,0.85,134918
BRG03264,18.8,30617
BRG03265,19.53,73856
BRG03266,2.89,421613
BRG03267,12.25,445769
BRG03268,10.06,2159
BRG03269,7.51,447777
BRG03270,8.72,28455
BRG03271,12.12,322354
BRG03272,5.01,112540
BRG03273,3.41,241357
BRG03274,14.99,470848
BRG03275,3.29,262103
BRG03276,3.07,488010
BRG03277,17.27,57166
BRG03278,15.05,51394
BRG03279,7.35,294950
BRG03280,12.2,147901
BRG03281,1.35,234004
BRG03282,1.83,362103
BRG03283,10.08,468359
BRG03284,17.78,62923
BRG03285,0.88,267786
BRG03286,9.79,191556
BRG03287,2.12,292944
BRG03288,12.92,481620
BRG03289,16.17,431880
BRG03290,14.95,249972
BRG03291,5.63,402715
BRG03292,3.06,319682
BRG03293,8.02,39443
BRG03294,9.03,450275
BRG03295,1.44,183620
BRG03296,16.69,362726
BRG03297,19.57,31674
BRG03298,18.73,88422
BRG03299,2.49,363694
BRG03300,5.92,196009
BRG03301,19.68,222299
BRG03302,17.55,66719
BRG03303,9.04,460432
BRG03304,7.33,363576
BRG03305,11.66,349587
BRG03306,2.83,315351
BRG03307,10.12,449398
BRG03308,10.88,355053
BRG03309,6.13,485656
BRG03310,4.78,383703
BRG03311,7.49,471819
BRG03312,4.47,217469
BRG03313,1.09,470122
BRG03314,6.12,224370
BRG03315,18.02,320386
BRG03316,12.06,138858
BRG03317,18.71,256516
BRG03318,14.61,295580
BRG03319,19.51,394017
BRG03320,15.58,145512
BRG03321,17.35,82907
BRG03322,8.51,156417
BRG03323,10.86,334491
BRG03324,2.61,228431
BRG03325,0.42,249079
BRG03326,8.9,487560
BRG03327,7.16,227564
BRG03328,7.02,169373
BRG03329,16.51,276536
BRG03330,9.77,438119
BRG03331,17.94,204390
BRG03332,4.95,471007
BRG03333,7.01,162548
BRG03334,7.31,281715
BRG03335,10.84,70498
BRG03336,9.24,358511
BRG03337,12.48,181510
BRG03338,8.99,404947
BRG03339,2.79,26261
BRG03340,16.72,43311
BRG03341,4.24,419183
BRG03342,4.95,419594
BRG03343,5.89,361859
BRG03344,12.33,496167
BRG03345,3.85,59462
BRG03346,12.75,431378
BRG03347,0.92,320630
BRG03348,9.83,298425
BRG03349,9.65,174788
BRG03350,6.85,385557
BRG03351,1.72,222691
BRG03352,9.87,29811
BRG03353,11.04,112341
BRG03354,3.68,13197
BRG03355,16.97,160885
BRG03356,3.96,322112
BRG03357,19.63,17376
BRG03358,13.76,61269
BRG03359,10.07,64256
BRG03360,13.31,334914
BRG03361,8.7,68809
BRG03362,9.66,294444
BRG03363,16.54,64277
BRG03364,12.39,270705
BRG03365,6.75,418055
BRG03366,7.29,29875
BRG03367,8.79,196257
BRG03368,15.3,286140
BRG03369,4.66,487367
BRG03370,12.67,139975
BRG03371,19.5,489509
BRG03372,4.89,1800
BRG03373,1.38,6945
BRG03374,14.76,189428
BRG03375,16.49,25371
BRG03376,18.67,323950
BRG03377,12.18,71332
BRG03378,8.55,149362
BRG03379,0.37,496414
BRG03380,4.62,74050
BRG03381,17.66,140303
BRG03382,5.82,276074
BRG03383,4.41,430228
BRG03384,3.34,89825
BRG03385,18.59,197864
BRG03386,15.0,71864
BRG03387,0.57,54207
BRG03388,0.63,46577
BRG03389,15.04,484071
BRG03390,6.87,465025
BRG03391,11.21,328855
BRG03392,19.85,84779
BRG03393,16.74,345327
BRG03394,9.41,467495
BRG03395,3.8,309958
BRG03396,0.9,33211
BRG03397,6.15,258969
BRG03398,11.14,383009
BRG03399,2.92,154811
BRG03400,19.72,490525
BRG03401,0.54,165101
BRG03402,5.41,331704
BRG03403,5.58,274099
BRG03404,9.42,229999
BRG03405,14.52,23472
BRG03406,5.6,221619
BRG03407,18.53,107224
BRG03408,12.85,25733
BRG03409,2.48,194508
BRG03410,16.07,248565
BRG03411,8.1,157605
BRG03412,16.28,172806
BRG03413,13.08,148227
BRG03414,1.13,217868
BRG03415,14.69,348255
BRG03416,1.68,48149
BRG03417,13.46,84776
BRG03418,2.1,199406
BRG03419,14.88,275011
BRG03420,11.58,144485
BRG03421,7.68,194755
BRG03422,13.74,420600
BRG03423,7.58,306871
BRG03424,11.12,294207
BRG03425,16.4,397292
BRG03426,8.8,128898
BRG03427,5.15,303294
BRG03428,18.29,430837
BRG03429,7.78,437036
BRG03430,17.36,299366
BRG03431,8.77,416659
BRG03432,11.45,228966
BRG03433,18.97,352309
BRG03434,16.55,40413
BRG03435,15.39,470364
BRG03436,7.51,409825
BRG03437,12.29,408705
BRG03438,4.89,450138
BRG03439,6.7,235728
BRG03440,4.64,220371
BRG03441,1.19,22145
BRG03442,19.71,144513
BRG03443,2.76,9046
BRG03444,3.41,259881
BRG03445,6.92,472163
BRG03446,15.37,269045
BRG03447,3.02,159582
BRG03448,4.58,96274
BRG03449,8.78,464858
BRG03450,3.24,123921
BRG03451,14.45,423792
BRG03452,12.88,351147
BRG03453,8.36,94228
BRG03454,13.4,268029
BRG03455,12.35,382825
BRG03456,12.25,468663
BRG03457,13.93,249429
BRG03458,18.56,234720
BRG03459,0.44,295820
BRG03460,4.13,461148
BRG03461,2.46,265413
BRG03462,10.32,355704
BRG03463,7.95,417780
BRG03464,11.2,275253
BRG03465,8.58,223583
BRG03466,3.73,401248
BRG03467,11.89,5746
BRG03468,10.58,17962
BRG03469,10.52,323321
BRG03470,5.22,288859
BRG03471,0.42,10631
BRG03472,2.21,349214
BRG03473,13.76,63276
BRG03474,2.23,276491
BRG03475,3.56,21972
BRG03476,3.34,150021
BRG03477,12.97,245894
BRG03478,2.78,161438
BRG03479,19.19,9958
BRG03480,16.98,451098
BRG03481,16.7,107544
BRG03482,3.3,391941
BRG03483,13.48,367097
BRG03484,17.75,326822
BRG03485,18.31,257055
BRG03486,5.09,487011
BRG03487,9.67,195711
BRG03488,8.61,168543
BRG03489,0.5,19318
BRG03490,13.34,216587
BRG03491,6.13,87638
BRG03492,1.55,447132
BRG03493,19.33,407459
BRG03494,14.54,243075
BRG03495,14.8,7627
BRG03496,16.16,202846
BRG03497,18.96,446583
BRG03498,8.31,24158
BRG03499,9.72,57833
BRG03500,3.36,229162
BRG03501,14.06,461058
BRG03502,6.78,247282
BRG03503,12.3,452320
BRG03504,13.37,196087
BRG03505,18.79,390015
BRG03506,11.75,218591
BRG03507,2.24,371678
BRG03508,16.82,181238
BRG03509,2.59,425916
BRG03510,15.2,362277
BRG03511,1.29,214728
BRG03512,18.18,32605
BRG03513,12.73,186713
BRG03514,17.52,3592
BRG03515,12.39,422336
BRG03516,3.7,397995
BRG03517,14.53,420076
BRG03518,4.23,472061
BRG03519,5.6,330719
BRG03520,19.21,212265
BRG03521,11.05,74158
BRG03522,12.0,484081
BRG03523,18.81,195158
BRG03524,3.73,111561
BRG03525,19.15,399327
BRG03526,5.34,231966
BRG03527,15.73,301842
BRG03528,6.43,452921
BRG03529,18.61,412082
BRG03530,10.87,455205
BRG03531,2.38,293114
BRG03532,1.08,302758
BRG03533,18.84,64966
BRG03534,7.43,268290
BRG03535,5.23,90016
BRG03536,4.19,135686
BRG03537,10.2,228248
BRG03538,16.71,199228
BRG03539,8.71,26163
BRG03540,5.03,157243
BRG03541,16.18,162107
BRG03542,8.43,460443
BRG03543,15.63,401237
BRG03544,11.49,1347
BRG03545,6.56,108052
BRG03546,4.43,176034
BRG03547,8.47,262832
BRG03548,2.65,127660
BRG03549,19.78,202153
BRG03550,6.86,32487
BRG03551,13.64,220280
BRG03552,7.31,440101
BRG03553,18.81,345612
BRG03554,16.32,212261
BRG03555,18.0,239757
BRG03556,15.15,271776
BRG03557,12.62,411106
BRG03558,2.02,386492
BRG03559,10.27,167987
BRG03560,10.59,328803
BRG03561,14.84,349152
BRG03562,6.04,332879
BRG03563,1.64,326529
BRG03564,15.07,332835
BRG03565,13.14,170584
BRG03566,2.41,355654
BRG03567,7.79,229601
BRG03568,3.85,47413
BRG03569,6.95,297301
BRG03570,4.92,342342
BRG03571,11.67,230806
BRG03572,3.78,244804
BRG03573,10.33,186285
BRG03574,8.35,456607
BRG03575,18.21,363800
BRG03576,12.03,151296
BRG03577,18.33,58352
BRG03578,19.86,333557
BRG03579,12.2,434899
BRG03580,11.94,412162
BRG03581,7.15,157121
BRG03582,2.03,6892
BRG03583,8.01,129923
BRG03584,14.21,196458
BRG03585,14.09,39792
BRG03586,1.21,247509
BRG03587,17.77,264056
BRG03588,1.32,132313
BRG03589,3.77,449088
